369	185	27	315	1
299	22	199	489	326
92	115	206	379	76
309	44	317	172	170
265	70	300	83	47
86	338	416	404	342
40	216	139	344	242
65	8	14	91	433
194	17	488	234	72
66	277	238	207	114
52	169	252	323	104
133	60	351	354	273
388	285	16	148	492
363	90	73	311	186
387	462	49	411	135
230	9	311	271	180
401	263	477	381	300
232	226	171	158	184
253	193	373	91	90
77	449	330	344	340
67	349	121	81	185
100	193	225	7	169
417	422	300	290	292
146	333	147	27	436
299	74	298	495	1
381	390	33	200	73
420	430	199	193	180
35	191	55	475	87
391	70	472	204	314
380	133	431	26	435
356	280	317	360	28
119	355	84	355	29
285	128	299	251	272
323	112	18	56	186
427	219	146	320	428
385	276	13	155	442
85	184	121	176	452
146	332	115	99	209
247	414	58	442	414
50	478	33	48	306
415	92	117	387	387
365	24	471	224	25
111	64	156	171	342
228	487	376	121	280
16	70	23	280	10
321	179	271	214	493
369	367	185	350	102
231	156	286	385	132
87	98	491	97	372
312	431	34	210	215
95	236	305	67	484
130	446	252	488	61
154	254	139	465	204
219	59	364	466	327
472	249	495	199	287
114	237	5	87	28
478	145	56	259	339
426	343	425	326	482
361	299	104	498	322
224	480	104	48	481
245	111	53	343	8
38	383	361	22	11
147	243	247	219	247
74	441	98	180	162
479	66	138	456	30
349	421	263	73	291
204	464	347	468	148
256	406	96	400	412
431	221	208	414	213
98	49	175	368	490
32	353	333	353	355
462	24	402	358	444
170	102	459	75	25
74	429	342	310	80
225	396	33	458	43
297	300	78	297	357
135	130	410	437	295
118	130	29	67	420
468	467	318	309	443
374	300	428	411	64
291	466	81	499	248
308	14	304	61	426
297	260	220	100	390
221	318	251	215	13
128	10	94	204	147
32	431	371	456	167
355	380	220	145	159
2	314	139	311	357
71	494	287	232	304
233	341	269	172	374
433	418	452	248	384
107	44	127	500	112
82	231	380	58	54
106	94	467	395	115
274	192	232	134	448
234	31	70	185	162
164	427	118	345	152
11	290	188	211	209
252	11	396	374	333
362	235	232	333	276
288	137	109	238	233
495	299	326	3	413
416	247	455	44	459
240	231	195	299	211
155	318	69	445	356
90	183	403	211	434
131	431	293	491	138
362	56	260	104	321
306	405	297	277	174
318	136	296	201	116
41	167	116	246	309
290	482	183	413	153
131	59	244	343	337
156	430	471	252	214
410	374	6	230	18
31	276	234	230	439
18	60	208	491	221
118	355	33	429	260
322	410	82	382	84
454	112	105	229	156
70	60	133	231	387
249	393	359	396	311
319	366	94	330	386
101	135	215	383	80
423	111	413	333	226
385	106	137	485	107
266	130	102	60	399
146	217	246	470	428
29	66	247	293	251
138	102	170	471	101
30	337	358	432	435
457	364	329	15	95
433	385	489	192	429
227	457	345	286	267
26	392	436	82	105
364	169	252	233	53
356	45	137	138	76
135	352	39	4	210
164	170	157	379	127
12	186	70	425	481
210	37	40	487	14
400	206	78	256	492
349	97	261	160	121
86	288	416	394	447
265	12	356	250	335
240	483	414	492	309
217	455	91	284	161
472	96	152	49	255
490	12	47	313	295
463	134	497	345	2
205	361	319	50	298
45	146	33	390	158
361	269	344	311	217
267	16	125	166	405
63	184	274	195	151
235	227	414	167	469
289	355	425	261	4
67	365	164	294	366
381	331	429	90	426
281	93	254	143	367
467	204	76	188	44
246	41	91	83	11
154	440	118	293	134
348	408	481	327	213
132	422	2	221	451
233	13	334	354	362
457	274	27	263	369
468	334	92	368	239
427	184	280	416	137
195	74	294	219	218
435	58	393	226	329
355	233	268	376	361
131	490	180	12	191
18	345	189	306	173
152	55	263	282	68
299	36	219	236	141
314	492	423	463	7
147	453	440	18	104
437	132	239	159	248
309	360	345	222	92
413	129	34	42	108
364	120	434	432	5
412	394	85	159	347
103	437	211	142	335
418	250	431	284	338
433	252	137	157	370
112	87	321	256	157
194	123	268	123	242
80	80	7	218	124
119	236	465	167	205
480	123	400	119	428
445	325	217	285	26
357	371	377	249	424
80	235	117	260	155
231	83	159	365	277
69	223	359	147	461
292	8	289	485	479
478	484	172	72	274
438	21	261	348	180
422	343	256	127	381
48	33	98	264	350
432	472	106	269	198
112	381	198	337	387
26	220	436	492	129
381	497	231	339	275
1	327	390	186	17
72	290	124	230	15
420	132	61	210	74
297	58	197	405	266
468	255	164	367	89
432	445	86	390	192
230	66	493	378	478
52	88	10	313	487
236	168	46	271	484
442	361	315	92	125
468	210	374	459	431
70	51	135	74	325
399	290	79	388	469
168	463	478	245	63
241	135	362	255	202
376	437	231	227	442
24	311	336	257	453
44	489	444	472	248
460	384	315	249	439
47	128	224	120	420
186	347	442	180	490
75	282	247	240	386
451	365	93	10	30
283	271	491	33	234
236	229	200	407	383
464	185	398	497	387
147	473	186	155	78
467	125	274	31	441
114	38	420	149	252
392	144	345	11	425
168	384	27	88	395
147	109	146	107	191
204	226	220	294	208
48	90	148	123	447
207	207	442	168	483
237	381	85	21	224
46	216	85	246	160
153	488	453	92	179
214	168	414	292	421
370	307	34	232	207
149	424	140	282	235
406	208	270	19	258
483	88	179	68	130
81	151	464	417	421
453	34	437	474	65
319	35	214	122	27
104	183	91	458	292
299	257	11	151	384
414	239	443	398	32
230	305	186	330	423
429	215	397	254	20
144	330	303	212	256
435	98	153	347	291
398	195	263	406	257
247	268	420	50	258
8	297	406	285	235
392	346	206	193	420
59	428	482	371	94
233	248	14	130	6
241	30	92	444	363
100	377	428	226	62
296	291	263	412	232
286	369	349	218	252
191	62	328	276	87
379	416	186	367	100
378	87	32	389	115
163	411	235	323	323
369	54	289	39	55
411	105	101	101	194
52	284	484	172	358
377	11	456	91	362
340	266	53	174	160
487	246	230	67	209
207	239	342	179	352
455	439	31	212	97
219	78	223	471	51
77	80	295	335	337
184	71	11	165	54
117	365	113	69	191
178	75	226	289	149
244	103	220	67	8
31	258	351	432	328
204	427	407	12	52
488	372	57	231	359
425	72	110	177	432
118	57	433	69	226
311	363	60	358	22
321	179	429	83	296
307	224	428	55	466
440	473	137	404	178
441	288	270	172	59
281	488	120	50	493
193	288	311	253	286
470	130	480	177	259
169	455	76	314	94
148	125	255	39	65
322	36	176	343	210
224	22	310	381	165
258	483	9	381	306
57	228	363	300	421
351	445	361	261	383
152	55	39	409	263
265	49	84	176	16
340	1	409	391	343
215	193	11	77	38
212	96	420	78	79
10	263	252	204	426
362	303	164	48	186
281	163	68	22	69
89	447	202	83	281
29	461	325	472	82
390	371	21	462	93
73	104	431	11	452
53	482	26	235	246
344	108	379	392	277
208	208	301	192	260
12	359	204	147	268
83	319	242	222	224
2	150	216	41	388
85	364	180	394	178
448	491	248	125	94
272	61	466	241	269
86	252	378	101	237
61	422	244	21	29
486	267	44	487	55
65	221	326	41	12
143	199	358	41	45
300	403	14	391	397
383	288	362	303	429
248	61	464	71	457
136	222	368	269	299
457	225	173	192	166
132	81	136	166	134
482	7	308	413	13
151	416	196	24	139
110	146	10	418	180
461	319	51	78	463
229	179	257	153	100
85	456	295	196	238
269	166	383	229	257
131	4	463	216	252
304	69	409	354	88
131	373	440	203	144
437	101	391	250	3
305	52	417	79	80
103	459	133	112	367
142	451	60	43	413
417	358	313	476	306
40	103	316	456	215
141	137	393	177	423
372	24	267	209	49
263	327	271	291	340
273	352	468	250	207
14	66	57	271	264
432	343	177	496	55
472	241	496	41	406
201	198	356	9	327
426	128	421	139	77
41	110	217	70	329
176	263	6	123	426
124	198	194	318	394
238	321	225	163	383
27	43	489	206	284
88	76	322	15	162
439	145	300	419	433
257	413	260	72	422
490	295	108	2	26
494	331	30	211	372
187	175	234	482	120
455	121	13	189	67
399	158	167	216	207
281	253	220	42	203
61	349	271	89	464
335	173	263	227	258
190	440	237	127	215
443	107	130	472	308
170	448	464	310	421
385	377	175	349	138
131	110	414	265	417
340	451	389	287	31
71	293	441	32	275
473	342	310	75	169
93	234	426	29	62
368	401	32	435	332
257	186	429	112	451
263	65	30	90	370
477	27	339	254	329
2	242	347	438	123
66	6	365	443	115
242	381	313	251	113
446	251	401	457	364
357	371	460	496	391
372	169	334	180	130
143	326	169	435	477
162	195	460	401	267
176	404	232	458	338
270	151	238	64	246
320	115	73	169	262
59	92	480	170	302
427	408	189	219	317
64	75	321	479	281
384	190	397	227	273
111	195	296	163	332
252	267	312	127	320
288	451	98	319	203
19	262	266	197	485
312	338	36	404	247
318	195	249	312	76
49	100	267	315	133
14	487	256	342	25
310	126	362	131	389
114	75	224	244	491
408	432	197	57	207
287	31	431	70	141
26	159	241	238	490
298	230	266	54	199
482	418	305	366	481
172	91	162	396	329
325	471	413	37	451
97	60	24	42	357
378	342	306	142	485
276	407	442	121	345
253	431	426	436	265
23	350	268	413	368
33	351	366	337	215
205	251	72	358	124
361	27	364	234	395
288	496	299	194	12
439	254	27	446	445
70	461	499	490	26
274	86	360	499	356
492	271	358	312	166
87	203	411	241	459
123	258	224	359	459
186	4	176	439	41
348	217	481	491	43
460	423	296	77	483
242	86	15	132	351
66	195	243	288	484
455	212	40	2	94
69	26	120	5	39
135	6	288	486	191
448	290	411	142	155
209	116	384	183	105
215	295	34	85	2
52	215	111	224	376
399	494	417	25	482
255	295	82	234	316
67	181	329	30	500
147	454	154	432	494
315	254	184	476	307
60	372	338	477	458
65	71	349	478	167
409	348	156	442	341
49	50	165	294	141
75	257	404	232	265
475	64	266	196	313
238	81	486	368	395
278	326	268	488	189
237	51	258	116	139
426	453	310	25	138
433	282	54	59	146
253	218	277	275	183
409	429	380	272	4
472	167	164	300	157
253	286	2	392	178
425	81	98	75	298
172	474	354	325	298
69	333	303	350	87
73	158	382	12	134
32	10	371	398	412
459	172	82	401	67
54	489	451	436	358
327	330	294	282	38
188	176	245	487	192
110	477	196	92	163
476	350	447	109	46
15	24	3	423	40
305	117	287	492	284
383	61	47	371	62
282	464	448	253	288
185	270	455	342	255
241	118	133	24	324
1	47	308	337	377
358	320	437	243	375
341	224	277	69	260
233	242	426	353	418
438	279	248	158	88
68	267	488	139	388
214	50	128	94	499
329	418	440	460	147
336	233	4	478	389
330	439	35	391	434
120	494	332	427	317
414	345	154	482	418
314	227	184	292	164
275	181	276	307	399
7	84	445	371	147
331	235	472	320	186
288	292	288	428	438
137	313	302	387	201
273	361	339	156	284
58	280	14	326	131
81	271	485	319	196
444	329	316	317	448
381	279	213	269	407
259	447	365	291	94
303	435	80	59	81
112	469	357	423	379
408	219	262	334	79
429	195	135	154	460
286	245	438	142	49
254	164	400	49	81
256	154	447	392	65
345	239	267	243	246
427	268	343	156	417
66	126	134	69	49
118	252	170	87	251
406	47	390	42	187
150	312	324	143	459
304	364	427	213	183
92	334	461	18	255
24	182	311	350	459
373	360	203	204	193
375	55	90	398	417
486	42	65	16	393
239	471	422	94	140
123	361	310	199	498
183	97	394	395	26
58	461	73	196	497
409	131	81	279	440
153	24	146	269	61
85	465	102	91	423
402	160	116	60	174
409	79	107	448	258
38	413	132	113	380
71	332	399	356	14
235	98	99	343	128
68	237	206	238	103
312	180	99	204	235
396	340	66	218	97
108	411	271	354	460
326	320	196	309	25
357	348	410	304	96
392	394	458	67	15
421	338	460	365	459
425	7	31	48	315
221	354	463	139	298
46	338	478	39	95
104	286	342	325	346
142	106	452	200	479
347	160	472	410	181
86	82	231	472	492
310	203	387	158	241
321	419	353	27	466
8	79	414	237	156
480	58	337	45	206
305	364	212	155	333
194	385	290	291	192
122	99	316	156	32
104	379	391	98	233
498	37	50	61	105
474	221	333	246	284
157	403	188	47	443
131	284	388	391	184
223	160	95	392	141
493	86	67	198	309
299	90	321	305	187
89	20	213	260	122
97	154	134	471	328
76	55	240	421	249
261	306	427	97	412
264	356	422	92	230
202	451	172	456	115
64	237	39	100	164
19	95	280	404	2
364	245	369	282	444
209	84	291	494	62
398	3	82	284	61
20	167	154	24	147
356	98	76	449	208
27	235	382	475	130
36	360	100	409	296
495	29	116	250	72
155	462	12	103	299
130	86	500	343	192
169	202	455	362	315
337	448	320	110	40
495	108	417	435	329
90	174	193	118	6
96	348	408	261	8
107	471	372	80	196
9	118	483	188	269
102	262	406	140	187
138	341	165	382	320
